Topic,Sentiment,TwitterID,Tweet
google,irrelevant,126517183139430400,Galaxy Nexus http://t.co/xDxcwSAR #android #google No s\u00e9 yo semejante pantalla...
google,irrelevant,126516806360899584,"AsiaClassifiedToday: Canada Wheat Monopoly, Software Piracy, Swaps Rule: Compliance - Bloombe... http://t.co/2PylmiMs #asia #google #ads"
google,irrelevant,126516804108562433,"AsiaClassifiedToday: Adopting solar leasing programmes in Singapore, by Rachel Wong - eco-bus... http://t.co/l1V1gUIG #asia #google #ads"
google,irrelevant,126516802011402240,AsiaClassifiedToday: Temasek to raise up to $800 million with bond offer - Straits Times: Tel... http://t.co/bdBPJDh2 #asia #google #ads
google,irrelevant,126516523408949248,#SEO Video:Specifying an image's license using RDFa. http://t.co/aO99FTLV #google #seo #images #rdfa
google,irrelevant,126516048961863681,Las mejores aplicaciones para hablar gratis por el m\u00f3vil - http://t.co/LN0pChe3 http://t.co/iUS8431m #google
google,irrelevant,126516048626335744,Wordt er al een beetje gebruik gemaakt van #google+ #durtevragen
google,irrelevant,126515695352688640,Surfactants pdf ebook:  http://t.co/mnPp2jjm #google
google,irrelevant,126515693993738240,Surfactants pdf ebook:  http://t.co/JlzvsR9f #google
google,irrelevant,126515640889655296,Newt Gingrich: #NewtGingrich  #Newt #Gingrich http://t.co/bZQS2pV3 #google #youtube
google,irrelevant,126515639362920449,Bob Harper: #BobHarper  #Bob #Harper http://t.co/hnAMTNzh #google #youtube
google,irrelevant,126515631980937216,Mukesh Ambani: #MukeshAmbani  #Mukesh #Ambani http://t.co/uMBGXvQI #google #youtube
google,irrelevant,126515498467860480,"Galaxy Nexus anunciado oficialmente: pantalla de 4,65 pulgadas y Ice Cream Sandwich http://t.co/gDETlxsN #galaxy_nexus #GalaxyNexus #google"
google,irrelevant,126515353110065152,RT @AL_HASHEMY: \u064a\u0628\u062f\u0648 \u0627\u0646 \u0637\u0641\u0631\u0629 \u0627\u0644\u0627\u062c\u0647\u0632\u0629 \u0627\u0644\u0627\u0644\u0643\u062a\u0631\u0648\u0646\u064a\u0629 \u0627\u0644\u0642\u0627\u062f\u0645\u0629 \u0633\u062a\u0643\u0648\u0646 \u0628\u0642\u064a\u0627\u062f\u0629 \u0645\u0648\u062a\u0648\u0631\u0648\u0644\u0627 \u060c\u060c \u0644\u0627\u0633\u064a\u0645 \u0628\u0639\u062f \u0627\u0633\u062a\u062d\u0648\u0627\u0630 \u0642\u0648\u0642\u0644 \u0639\u0644\u064a\u0647\u0627. \n\n#google #motorola #moto
google,irrelevant,126514888951595008,"\u0423\u0436\u0435 14 \u0432\u0435\u0440\u0441\u0438\u044f \u043f\u043b\u0430\u0433\u0438\u043d\u0430 #Android \u0434\u043b\u044f #Eclipse \u0432\u044b\u0448\u043b\u0430, \u0430 \u043f\u043e\u0434\u0433\u0440\u0443\u0436\u0430\u0442\u044c \u0430\u043f\u0434\u0435\u0439\u0442\u044b \u0434\u043b\u044f sdk \u0432 \u0444\u043e\u043d\u0435 \u043e\u043d\u0438 \u0442\u0430\u043a \u0438 \u043d\u0435 \u043d\u0430\u0443\u0447\u0438\u043b\u0438\u0441\u044c. #Google \u0432\u043f\u0435\u0440\u0434\u0435!!!"
google,irrelevant,126514866059100160,RT @RaheemHBBTI: RT @capoKenn: i like big glutus & i cannot lie\n#GOOGLE&lt;sandra levels lol&gt;
google,irrelevant,126513706912841729,RT @esmandau: BREAKING NEWS: Samsung Filtra Accidentalmente la foto del Galaxy Nexus http://t.co/vEgkjIfQ #Android #GalaxyNexus #Google
google,irrelevant,126513333191979008,Desbloquear el telefono con reconocimiento facial vs la habilidad de interactuar con tu voz #Apple #vs #Google
google,irrelevant,126512627110252544,#Google Google stellt das Galaxy Nexus vor (GoogleWatchBlog): Heute Nacht hat Google aus Hongkong das n\u00e4chste Ne... http://t.co/vkyYY2RO
google,irrelevant,126512625713545216,#Google Google: Galaxy Nexus Seite ist online + Teaser-Video (Caschys Blog): 05:30 Uhr und die Galaxy Nexus Seit... http://t.co/kn18pgCD
google,irrelevant,126509931657564160,Uiiii Yo Quisiera Ser Tuu #GOOGLE
google,irrelevant,126509298279907328,RT @capoKenn: i like big glutus & i cannot lie\n#GOOGLE&lt;sandra levels lol&gt;
google,irrelevant,126509273994891264,Conoce al nuevo #Samsung #GalaxyNexus con #Android 4.0 #IceCreamSandwich - http://t.co/PdGz1l51 #Google #Smartphones
google,irrelevant,126508103368835072,"Como es posible que Motorola siga bloqueando los bootloaders de sus telefono. Merecen quebrar, y con ellos #google. #MotoFAIL"
google,irrelevant,126507794777128964,\u770b\u898b #Android 4.0 \u914d\u5408 #NFC \u52a0\u5165\u7684 Android #Beam \u529f\u80fd\uff0c\u4ee4\u6211\u60f3\u8d77\u5341\u5e74\u524d\u4f7f\u7528 #Palm \u7d93\u5e38\u8ddf\u670b\u53cb Beam \u4ea4\u63db\u8cc7\u6599\u7684\u65e5\u5b50\u3002#Google #Samsung #Galaxy #Nexus
google,irrelevant,126507720546328576,Aparece nuevo video del Galaxy Nexus http://t.co/mhOcZuIm #android #google #androidve #tecnologia #vendroid #usoandroid
google,irrelevant,126507456649101314,i like big glutus & i cannot lie\n#GOOGLE
google,irrelevant,126507086522748929,#Google sorprende de nuevo http://t.co/G7iLQLME #basedenegocios #business
google,irrelevant,126506951063511041,Google Fr #Google #earth #pro: Avez-vous d\u00e9j\u00e0 essay\u00e9 Google Earth Pro? Google Earth dispose\u2026 http://t.co/Ezqlmq4T
google,irrelevant,126506375886016513,\u0646\u0638\u0627\u0645 \u062c\u062f\u064a\u062f .. \u0648 \u062c\u0647\u0627\u0632 \u062c\u062f\u064a\u062f \u0634\u0643\u0631\u0627\u064b \u062c\u0632\u064a\u0644\u0627\u064b #samsung #google #android
google,irrelevant,126505668181098496,\u00c7a fait des gato : Android Ice Cream Sandwich enfin d\u00e9voil\u00e9 ! http://t.co/ernNQ40w #Android #Galaxy_Nexus #Google
google,irrelevant,126505070098518016,#Google #Android os4.0\u767a\u8868\u4f1a\u5185\u5bb9!! http://t.co/qseGK2Zy
google,irrelevant,126504896307539968,Welchen Vorteil bietet G+ f\u00fcr #Facebook? | basic http://t.co/DLvTboeK #Google
google,irrelevant,126504793039572992,"Los fabricantes de m\u00f3viles y su integraci\u00f3n con las redes sociales: Sony Ericson apunta a #Facebook, Apple a #Twitter y Samsung a #Google+"
google,irrelevant,126504734864576512,"Andy Rubin de #Google devel\u00f3 oficialmente el Samsung #GalaxyNexus, 1er smartphone con #Android4.0 Ice Cream Sandwich http://t.co/dKGCvjsG\"
google,irrelevant,126504701142376448,RT @Eleconomistanet: Impulsor de #Facebook Sean #Parker resta importancia a la amenaza de #Google http://t.co/EnQtXsfv
google,irrelevant,126504516479754241,RT @centroandroid: #Google presenta #Android Beam una nueva forma de compartir por NFC http://t.co/lofb8HCJ
google,irrelevant,126504335734607873,RT @laiswhisky: @Peedro_Guiih gato intenda a nat \u00e9 a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no #google
google,irrelevant,126504285436514304,RT @takashiruru: android beam\u3000\u3063\u3066\u4f55\u3060\u308d\u3046\u3000 #Android4.0 #Google
google,irrelevant,126504090053259265,@Peedro_Guiih gato intenda a nat \u00e9 a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no #google
google,irrelevant,126504049393672192,#Google y #Samsung lanzan oficialmente el #GalaxyNexus con #Android #IceCreamSandwich. http://t.co/N0yIucDw
google,irrelevant,126503277117452288,@ViviStephiee buscalo en #google..persona qe se comen a los conejos D:
google,irrelevant,126502611657564160,"Camarada @michelenlared, m\u00e1ndale a @mvdan los enlaces de los d\u00f3lares de #Google que financian a la #FSF porque no quiere creerte... xD"
google,irrelevant,126502150472871937,RT @tecnoclips: #Google lanza #Android 4.0 http://t.co/NZ494v4h tambi\u00e9n conocido como Ice Cream Sandwich y Samsung lanza el Galaxy #Nexus
google,irrelevant,126501402397782016,\u9589\u9396\u3058\u3083\u306a\u304f\u3066\u3001\u305d\u3063\u304f\u308a\u30b9\u30c8\u30ea\u30fc\u30e0\u306b\u53cd\u6620\u3067\u304d\u308b\u3088\u3046\u306b\u3057\u3066\u304f\u308c\u308b\u3068\u3042\u308a\u304c\u305f\u3044\u3093\u3060\u3051\u3069\u306a\u301c\u3002&gt;&gt; \u30b0\u30fc\u30b0\u30eb\u3001\u300cGoogle Buzz\u300d\u3092\u9589\u9396--\u300cGoogle+\u300d\u3078\u306e\u5b8c\u5168 http://t.co/mOfsDfFq  #google #buzz
google,irrelevant,126501224148242432,@Natalysanchezs seg\u00fan se un sentimiento #google
google,irrelevant,126501161502126080,"@iPhonologo iOS exclusivo, desde que no logre pasar a la segunda ronda de examenes para trabajar en #Google me cambie al mundo Mac"
google,irrelevant,126501085794930688,@JosialBass Dios mio !!! #Android no tiene #Limites!! RT@JosialBass: El nuevo #Android de #Google: #GalaxyNexus 4.0... http://t.co/fxqXDQb8
google,irrelevant,126500586681143296,"A espera acabou. #Samsung, parceria com o #Google, o novo GalaxyNexus nesta ter\u00e7a-feira (19) em HongKong. O  Android 4.0 Ice Cream Sandwich"
google,irrelevant,126500515872915457,"@iPhonologo si, vi el evento, pero si hay algo en lo que #google es bueno es en reportes .... analytics es genial"
google,irrelevant,126500080659341315,#google you do have a journ degree correct? RT @SZimms: Who know how to format an annotated bibliography in APA style?
google,irrelevant,126500021863579648,Que mierda le pasa a #FOTA que no me quiere traer #IceCreamSandwich? #Google #Android @SamsungArg #GalaxyS2 ;-)
google,irrelevant,126499879638925312,#Google lanza #Android 4.0 http://t.co/NZ494v4h tambi\u00e9n conocido como Ice Cream Sandwich y Samsung lanza el Galaxy #Nexus
google,irrelevant,126499741176561664,#android El nuevo Android de Google: Galaxy Nexus con Ice Cream Sandwich 4.0: Menuda\u00a0madrugada del 19 de... http://t.co/wjCcDIAb #google
google,irrelevant,126499498133426176,RT @rianru: #Google \u043f\u0440\u0435\u0434\u0441\u0442\u0430\u0432\u0438\u0442 \u043d\u043e\u0432\u0443\u044e \u0432\u0435\u0440\u0441\u0438\u044e #Android 4.0 http://t.co/mf8XE5Aw
google,irrelevant,126499359528468480,Pearson \u0438 Google \u0437\u0430\u043f\u0443\u0441\u043a\u0430\u044e\u0442 \u043e\u0442\u043a\u0440\u044b\u0442\u0443\u044e \u0441\u0438\u0441\u0442\u0435\u043c\u0443 \u0434\u0438\u0441\u0442\u0430\u043d\u0446\u0438\u043e\u043d\u043d\u043e\u0433\u043e \u043e\u0431\u0443\u0447\u0435\u043d\u0438\u044f http://t.co/YglYrzWj #google
google,irrelevant,126499266851119104,TIPP: Kostenlose Google +1 und FB-Likes - Free Google +1 and FB-Likes - http://t.co/eNfReVk3 #GooglePlus #Google+1 #Facebook #Likes
google,irrelevant,126499065423859712,"Que es #Android Beam? Una nueva forma que presenta #Google para compartir contenido, solo juntar los tel\u00e9fonos y pasar la informaci\u00f3n :)"
google,irrelevant,126498880048214016,RT @QiiBO: #GalaxyNexus es presentado oficialmente. http://t.co/dwUWIYWC | Conoce los detalles del nuevo tel\u00e9fono de #Google
google,irrelevant,126498875405115392,#Google La recherche crypt\u00e9e \u00e9tendue \u00e0 tous les utilisateurs connect\u00e9s \u00e0 un service Google via @commentcamarche http://t.co/5d4YG4pa
google,irrelevant,126498451289673728,"@ksidd94 lol it's #tocomplicated to explain on here lol, #lookitup #google #twitterrookie #lmao"
google,irrelevant,126498295219621888,RT vers @FuturKing &gt;  @FTTank Voici un tr\u00e8s bon r\u00e9sum\u00e9 de l'annonce du #GalaxyNexus de #Google http://t.co/ueCURyDX
google,irrelevant,126498266799013888,@.brown45235: vibro http://t.co/uoIfnklJ #gnu #gome #google #hadopi #health ... http://t.co/V690lfLS
google,irrelevant,126497725633150977,#NuevaEscuela #InternetHighSchoolOfEducation#001InThisWorld con el Director #Google y los mejores profesores #SanWikipedia y #Yahoo!Answers
google,irrelevant,126497611296407552,@PupiDalMolin Son lo mejor mis chistes los invento en el momento no como vos qe buscas en #Google
google,irrelevant,126497063742603264,\u0e2b\u0e19\u0e49\u0e32\u0e15\u0e32\u0e02\u0e2d\u0e07\u0e23\u0e30\u0e1a\u0e1a\u0e1b\u0e0e\u0e34\u0e1a\u0e31\u0e15\u0e34\u0e01\u0e32\u0e23 Android 4.0 Ice Cream Sandwich \u0e02\u0e2d\u0e07 #google \u0e01\u0e47\u0e14\u0e39\u0e14\u0e35\u0e40\u0e2b\u0e21\u0e37\u0e2d\u0e19\u0e01\u0e31\u0e19\u0e19\u0e30
google,irrelevant,126497027273129984,"\u0445\u043e\u0447\u0443 \u0432\u0438\u0434\u0436\u0435\u0442 \u0434\u043b\u044f #Google+ \u043d\u0430 #Android \u043a\u0430\u043a \u0434\u043b\u044f \u0442\u0432\u0438\u0442\u0442\u0435\u0440\u0430, \u0447\u0442\u043e\u0431\u044b \u043f\u043e\u0441\u0442\u044b \u0431\u044b\u043b\u0438 \u0432\u0438\u0434\u043d\u044b \u0432 \u0432\u0438\u0434\u0436\u0435\u0442\u0435."
google,irrelevant,126496706257895424,#google \u8bdd\uff0c\u4e2b\u7684\u53ea\u6709\u4f60 #apple \u4f1a\u6284\u4e48\uff0c\u4ffa\u4e00\u6837\u4f1a\u6284\u3002\u5929\u4e0b\u4e00\u5927\u6284\u3002
google,irrelevant,126496237879959553,necesito encontrar tantas respuestas que no las da ni #google ni #wikipedia entonces donde?
google,irrelevant,126496203822211072,Virage Success Story - Harvard Business School pdf ebook:  http://t.co/JemEYNDb #google
google,irrelevant,126496202693939200,Virage Success Story - Harvard Business School pdf ebook:  http://t.co/dNpFlXxB #google
google,irrelevant,126496202509389824,Putting Leadership Back into Strategy pdf ebook:  http://t.co/fGc3ufed #google
google,irrelevant,126495762568851456,android beam\u3000\u3063\u3066\u4f55\u3060\u308d\u3046\u3000 #Android4.0 #Google
google,irrelevant,126495739663757313,i-nexus Named as One of The Telegraph's Top 1000 - Free PR Site (press release) http://t.co/J4AHo3Aa #nexus #one #google
google,irrelevant,126495620025417729,\u0627\u0644\u062c\u0647\u0627\u0632 \u0627\u0644\u062c\u062f\u064a\u062f \u0639\u062c\u064a\u0628 \n\n#DriodRazr\n#google #motorola #moto
google,irrelevant,126495346569392129,@oriondesarrollo en todas las #redessociales ahora tambi\u00e9n en #google+ http://t.co/z5oXYc0y
google,irrelevant,126495269201264640,\u042f \u043d\u0435\u043c\u043d\u043e\u0433\u043e \u043f\u043e\u0442\u0440\u044f\u0441\u0435\u043d :) #google #android
google,irrelevant,126495020156063744,Samsung\u3001Android 4.0\u642d\u8f09\u306eGoogle\u30d6\u30e9\u30f3\u30c9\u7aef\u672b\u300cGALAXY Nexus\u300d\u3092\u767a\u8868 - ITmedia http://t.co/t0CrKsoo #google
google,irrelevant,126494978561146881,"RT @interfase: Andy Rubin de #Google devel\u00f3 oficialmente el Samsung #GalaxyNexus, el 1er smartphone con #Android4.0 Ice Cream Sandwich h ..."
google,irrelevant,126494884726190080,Se jodi\u00f3 #iOS5 con #Android 4.0 (Ice Cream Sandwich). Bendito seas #Google !!!
google,irrelevant,126494808847040513,@donchele vaya trabaje con #Google mejor jajajajajajajaj
google,irrelevant,126494752517537792,@Ladycamia @JewelSantini check out that link sis - some good stuff on #mindfulness #medidtation techniques on #google - jewels swears by it!
google,irrelevant,126494434887090177,"#Android #IceCreamSandwich 4.0 y el Galaxy Nexus, no necesitas nada m\u00e1s... #samsung #google"
google,irrelevant,126494260269821952,Galaxy Nexus: El nuevo tel\u00e9fono de Google y Samsung - Gizmolog\u00eda http://t.co/yUYG3KF6 #google
google,irrelevant,126494176551514112,"@rmeneghelo: \""#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P\"" corre\u00e7\u00e3o: ainda te AMO..."
google,irrelevant,126494156368523267,Hinweis: Linkbuilding Kurs kostenlos  http://t.co/pwldYXVE #google
google,irrelevant,126494152375533568,"RT @DominicanDroids: Cuando 2 grandes se unen, #Samsung y #Google... Estas cosas son las que pasan... #GalaxyNexus"
google,irrelevant,126494104187183104,#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P
google,irrelevant,126494033882259458,me encanta sacarme dudas existenciales con respecto a la diferencia entre objetivamente y subjetivamente. GRACIAS #GOOGLE !
google,irrelevant,126493751215525889,\u039c\u03b5 \u03c3\u03c5\u03b3\u03c7\u03b9\u03c3\u03b5\u03c2 #google \u03c3\u03b9\u03c7\u03c4\u03b9\u03c1\u03b9\u03b1! \u0393\u03b9\u03b1 \u03b1\u03c5\u03c4\u03bf \u03ba \u03c0\u03bf\u03c4\u03b5 \u03b4\u03bd \u03b8\u03b1 \u03b4\u03b5\u03c7\u03c4\u03c9 \u03bd\u03b1 \u03b4\u03bf\u03c5\u03bb\u03b5\u03c8\u03c9 \u03c3\u03b5 \u03c3\u03b5\u03bd\u03b1 \u03c0\u03bf\u03c5 \u03bd\u03b1 \u03c7\u03c4\u03c5\u03c0\u03b9\u03b5\u03c3\u03b1\u03b9 :\u03a1
google,irrelevant,126493543249358848,"#Google When you perform texas hold em, do you have to use the 2 cards you are dealt? go through on?:... http://t.co/IR9F1IAb #wikileaks"
google,irrelevant,126493540053303296,#Google Sit and Go Center Method For Profitable Sit-N-Go\u2019s on PokerStars: http://t.co/6PwI0rjZ -Co... http://t.co/JCqPi1hS #wikileaks
google,irrelevant,126493537540907008,#Google Newest Texas Holdem Zynga Poker Hack Cheat Update 18 October 2011.flv: Download Hyperlink: ur... http://t.co/oEXPDnoT #wikileaks
google,irrelevant,126493534336458752,#Google The Annie Duke Texas Hold-Em Poker Tournament to Gain Homeless Youth And Domestic Violence Vi... http://t.co/wSGk5WAj #wikileaks
google,irrelevant,126493517622149121,iOS kan sl\u00e4nga sig i v\u00e4ggen. #ICS levererar! #Google
google,irrelevant,126493505047629824,"So viel zum Thema Retina Display :D Respekt an #Google und #Samsung, Super Amoled HD in 1280x720 auf einem Phone ist krass :D #GalaxyNexus"
google,irrelevant,126493154219266048,#Google Ab jetzt Live von der Google und Samsung Pressekonferenz zu Android 4.0 und dem Galaxy Nexus (NewGadgets... http://t.co/tLMxcv6L
google,irrelevant,126493144824020993,"La presentazione di Ice Cream Sandwich \u00e8 appena finita, la scimmia ha gi\u00e0 cominciato a urlare, lo voglio! :D #Google #ICS #GalaxyNexus"
google,irrelevant,126493078717603840,\u201c@twandroid SDK dispo aujourd'hui #google #nexusprime\u201d
google,irrelevant,126493008244912128,#Pregunta...Pro y Contra del evento de #Google?
google,irrelevant,126492948740313088,L'heure est pass\u00e9 tr\u00e8s vite et jme couche avec le sourire moi qui avait pas le moral ^^ #ics #google
google,irrelevant,126492820130373632,"\u0441\u043a\u0440\u043e\u043c\u043d\u0435\u043d\u044c\u043a\u043e, \u0431\u044b\u0441\u0442\u0440\u0435\u043d\u044c\u043a\u043e \u0431\u0435\u0437 \u043f\u0430\u0444\u043e\u0441\u0430 \u043f\u0440\u043e\u0448\u043b\u0430 \u043f\u0440\u0435\u0437\u0435\u043d\u0442\u0430\u0446\u0438\u044f #google \u0438 #samsung #android"
google,irrelevant,126492723673960448,Parabens #google gostei bastante do novo Android #android
google,irrelevant,126492533860728832,Y termina el evento. #Android #Google #Samsung
google,irrelevant,126492457276940288,RT @twandroid: SDK dispo aujourd'hui #google #nexusprime
google,irrelevant,126492333519802368,RT @twandroid Messagerie vocale directement dans ICS #google #nexusprime
google,irrelevant,126492258504683520,#ICS et #Google une communaut\u00e9 \u00e0 votre service !
google,irrelevant,126492186060656640,"Parab\u00e9ns, #Google. Voc\u00eas humilharam o #iOS! #Android 4.0"
google,irrelevant,126492179525931009,SDK dispo aujourd'hui #google #nexusprime
google,irrelevant,126492130154774528,#Android Beam \u597d\u50cf\u5f88\u53b2\u5bb3\uff01#Google #ICS
google,irrelevant,126492052371406848,"@EgyDroid \""Android Beam \u0647\u0648 \u0646\u0638\u0627\u0645 \u062a\u0628\u0627\u062f\u0644 \u0627\u0644\u0628\u064a\u0627\u0646\u0627\u062a \u0627\u0644\u062e\u0627\u0635 \u0628\u0623\u0646\u062f\u0631\u0648\u064a\u062f \u0644\u062a\u0646\u0627\u0642\u0644 \u0627\u0644\u0628\u064a\u0627\u0646\u0627\u062a \u0639\u0646 \u0637\u0631\u064a\u0642 \u062e\u0627\u0635\u064a\u0629 NFS\"" very strong feature amazing #Google #Nexus"
google,irrelevant,126491961271136256,RT @twandroid: Partage d'apps en NFC #google #nexusprime
google,irrelevant,126491942077992961,Les annonces se suivent et sont toutes super pratiques #ics #android #google
google,irrelevant,126491928320688128,Partage d'apps en NFC #google #nexusprime
google,irrelevant,126491895512838144,Shoutout to our New Twitter Friends &  #WelcomeToTwitter! Thanks to everyone following @xrvolume - #myspace #wordpress #Google+
google,irrelevant,126491743301537792,To gostando do Android 4.0  #google #android
google,irrelevant,126491727673569280,le nfc int\u00e9gr\u00e9 aussi dans #nexus #google #android '-'
google,irrelevant,126491723353427968,"Google a pas innov\u00e9 avec un tamagochi, ils ont tout compris #google #nexusprime"
google,irrelevant,126491662879965184,Android Beam: Compartilhamentovia NFC  #icecreamsandwich #galaxynexus #google #samsung
google,irrelevant,126491616641953792,Android 4.0 endast f\u00f6r enheter med 720p-sk\u00e4rm? http://t.co/BqpiYl6W #android #google #ics
google,irrelevant,126491544558632960,Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime
google,irrelevant,126491450035814400,"Et de 3 #fails, mais au moins c'est du vrai direct #google #nexusprime"
google,irrelevant,126491323774672896,"viva #Microsoft o #google para e copiar a #apple e copia o #wp7 de tao bom que \u00e9. Incrivel como a interface metro esta ali,"
google,irrelevant,126491237720141825,Messagerie vocale directement dans ICS #google #nexusprime
google,irrelevant,126491078797950976,Pas mieux \\o/ RT @g123k: #kikitoutdur devant ICS #google #nexusprime
google,irrelevant,126491075870343168,RT @twandroid: Possibilit\u00e9 de voir les mises \u00e0 jour (un peu comme Sony Ericsson avec l'int\u00e9gration Facebook) #google #nexusprime
google,irrelevant,126490998816768001,"\u03a0\u03b1\u03b5\u03b9 \u03ba \u03b7 #google ! \u0391\u03c0\u03bf\u03b8\u03b1\u03bd\u03b5!? \""The server encountered an error and could not complete your request\"
google,irrelevant,126490918885920768,#kikitoutdur devant ICS #google #nexusprime
google,irrelevant,126490858735407104,\u53d1\u73b0 #google \u7279\u610f\u7684\u6545\u610f\u7684\u4e0d\u63d0 #facebook \uff0c\u54c8\u54c8\u54c8\u3002
google,irrelevant,126490790150144000,O android 4.0 Ice Cream Sandwich agenda de contato esta parecendo o windows phone 7 #google #android
google,irrelevant,126490759766618112,"RT @twandroid Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin int\u00e9gr\u00e9es ! #google #nexusprime"
google,irrelevant,126490644616200192,Possibilit\u00e9 de voir les mises \u00e0 jour (un peu comme Sony Ericsson avec l'int\u00e9gration Facebook) #google #nexusprime
google,irrelevant,126490589125550080,\u30b5\u30e0\u30b9\u30f3\u3001Google\u3068\u5171\u540c\u3067Google\u30ea\u30d5\u30a1\u30ec\u30f3\u30b9\u6a5f\u300cGalaxy Nexus\u300d\u3092\u6b63\u5f0f\u767a\u8868\u300111\u6708\u306b\u4e16\u754c\u5404\u5730\u3067\u767a\u58f2\u3000http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus
google,irrelevant,126490540794576896,"RT @twandroid: Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin int\u00e9gr\u00e9es ! #google #nexusprime"
google,irrelevant,126490479859736576,"Nouvelle application Contacts : les connections Linkedin, Twitter.. sont enfin int\u00e9gr\u00e9es ! #google #nexusprime"
google,irrelevant,126490435836325888,O Ice Cream Sandwich praticamente dispensa apps de terceiros! #android #google Galaxy Nexus
google,irrelevant,126489969677176832,Excelente. Proximo cel? RT @Giuliano3G: Presentanci\u00f3n #Android 4.0 y Samsung Nexus Prime - http://t.co/8l9vzqgn #Google. (Se jodi\u00f3 #iOS5)
google,irrelevant,126489934088511490,RT @twandroid: Le panorama est tr\u00e8s sympa et peut \u00eatre coup\u00e9 \u00e0 tout moment #google #nexusprime
google,irrelevant,126489907349831680,\u76f4\u64ca\uff01\u3010@Phone\u96dc\u8a8c / @\u5fae\u535a\u901a\u8a0a\u793e 19\u65e5\u8a0a\u3011\u8c37\u6b4c+\u4e09\u661f\u667a\u80fd\u624b\u6a5f\u767c\u5e03\u6703http://t.co/SFBLWqjg @LK154: #Google \u8ddf #Samsung \u6b63\u5f0f\u767c\u4f48 #Galaxy #Nexus\u2026 \u624b\u6a5f\u898f\u683c\u5982\u4e0b\uff1ahttp://t.co/MyIcSKXW #ICS
google,irrelevant,126489892678144000,Panoramique impl\u00e9ment\u00e9 :o #android #google #nexusprime &lt;3 j'ai envie du tel mnt
google,irrelevant,126489823103041537,Sistema de fotos panor\u00e2micas na camera do icecream sandwich #icecreamsandwich #galaxynexus #google #samsung
google,irrelevant,126489580835848193,RT @twandroid: Panoramas sur ICS ! #google #nexusprime
google,irrelevant,126489542436995072,RT @twandroid: Possibilit\u00e9 de taguer les personnes #google #nexusprime
google,irrelevant,126489462648745984,Possibilit\u00e9 de taguer les personnes #google #nexusprime
google,irrelevant,126489460551585792,RT @twandroid: Nouveau layout pour la Galerie qui est en forme de magazine #google #nexusprime
google,irrelevant,126489247581609986,Presentanci\u00f3n #Android 4.0 y Samsung Nexus Prime - http://t.co/Iy3VNaFF #Google. (Se jodi\u00f3 #iOS5)
google,irrelevant,126489107143737344,RT @twandroid: Prise de photo quasi instantann\u00e9e #ouaaaaaaahhhhh #google #nexusprime
google,irrelevant,126489084003762176,Prise de photo quasi instantann\u00e9e #ouaaaaaaahhhhh #google #nexusprime
google,irrelevant,126489023928741890,Bien repens\u00e9 l'app photo #nexusprime #google #android avec l'aper\u00e7u direct
google,irrelevant,126489012423770113,Parisian Love: How to impress a French? http://t.co/Nh81Cbqf #google
google,irrelevant,126488974595334144,Cool!! #google #win RT: @a1arte: Google y Samsung lanzan oficialmente el Galaxy Nexus con Android Ice Cream Sandwich http://t.co/kE0dFNQL
google,irrelevant,126488887026655232,L'affichage de l'Intent Share est cool sur l'appareil photo : #google #nexusprime
google,irrelevant,126488858815774721,Pagaliau oficialiai pristatytas Samsung Galaxy Nexus http://t.co/BHetRH4B #android_4 #galaxy #google
google,irrelevant,126488559795453954,RT @twandroid: Possibilit\u00e9 de ne s\u00e9lectionner qu'une p\u00e9riode et savoir pour chaque app combien de data a \u00e9t\u00e9 utilis\u00e9 #google #nexusprime
google,irrelevant,126488503428190208,Possibilit\u00e9 de ne s\u00e9lectionner qu'une p\u00e9riode et savoir pour chaque app combien de data a \u00e9t\u00e9 utilis\u00e9 #google #nexusprime
google,irrelevant,126488427779727360,\u30c7\u30d5\u30a9\u3067\u30c7\u30fc\u30bf\u901a\u4fe1\u5236\u5fa1\uff1f\u3000#android #google
google,irrelevant,126488315041030144,Data Usage: Nada mais de aplicativos para monitorar tr\u00e1fego de Dados #icecreamsandwich #galaxynexus #google #samsung
google,irrelevant,126488313187143681,RT @twandroid: Deux lignes sont affich\u00e9es sur la premi\u00e8re page de GMail pour chaque mail : un aper\u00e7u en quelque sorte #google #nexusprime
google,irrelevant,126488305859698688,"Consommation data affich\u00e9e dans les param\u00e8tres, avec m\u00eame une approximation de la consommation future !#google #nexusprime"
google,irrelevant,126488293717192704,#1 #Google ranked funniest #FUNNY #tshirts on the net #Sushi #BarExam http://t.co/jSrVRFgK #lawschool #lawyers #SALE #humor #lawyers
google,irrelevant,126488066977308673,RT @twandroid: Int\u00e9gration de la reconnaissance vocale #google #nexusprime
google,irrelevant,126488061369532417,Tr\u00e8s plaisante cette mise \u00e0 jour d'Android ! En esp\u00e9rant que cela stimulera Apple \u00e0 nous pondre du nouveau. #Google #icecreamsandwich
